# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
43897.6000 A3005 31 3 392.6000 Street_1 Avenue_15 293 N Street_1->Avenue_19->Avenue_17->Avenue_15
43987.4000 A3030 31 1 137.4000 Street_5 Street_1 297 N Street_5->Street_1
44018.9000 A3019 31 2 318.9000 Avenue_17 Avenue_20 294 N Avenue_17->Avenue_15->Avenue_20
44035.4000 A2997 31 3 642.4000 Street_7 Avenue_16 289 N Street_7->Avenue_19->Avenue_17->Avenue_16
44042.3000 A3023 31 2 289.3000 Street_10 Avenue_19 295 N Street_10->Avenue_11->Avenue_19
44045.2000 A3004 31 2 551.2000 Avenue_16 Avenue_18 290 N Avenue_16->Avenue_20->Avenue_18
44080.0000 A3016 31 1 419.0000 Avenue_15 Avenue_12 293 N Avenue_15->Avenue_12
44086.4000 A3041 31 1 86.4000 Street_6 Avenue_20 298 N Street_6->Avenue_20
44102.8000 A2992 31 2 784.8000 Street_3 Avenue_14 286 N Street_3->Avenue_18->Avenue_14
44105.7000 A3031 31 3 245.7000 Avenue_19 Street_9 295 N Avenue_19->Avenue_20->Street_6->Street_9
44125.9000 A3024 31 2 359.9000 Street_6 Street_3 294 N Street_6->Street_8->Street_3
44129.9000 A3027 31 4 315.9000 Street_10 Avenue_18 294 N Street_10->Street_1->Avenue_11->Avenue_14->Avenue_18
44130.0000 A3011 31 3 542.0000 Street_3 Avenue_18 290 N Street_3->Avenue_11->Avenue_14->Avenue_18
44140.2000 A2984 31 2 941.2000 Station1_0 Street_10 284 N Station1_0->Street_2->Street_10
44172.6000 A3029 31 2 337.6000 Avenue_19 Avenue_12 294 N Avenue_19->Avenue_11->Avenue_12
44172.7000 A3022 31 2 430.7000 Street_4 Avenue_12 292 N Street_4->Avenue_11->Avenue_12
44199.7000 A3001 31 3 750.7000 Station1_0 Street_4 287 N Station1_0->Street_2->Street_3->Street_4
44265.5000 A3057 31 2 24.5000 Street_2 Street_6 299 N Street_2->Street_3->Street_6
44289.6000 A3048 31 1 179.6000 Avenue_12 Avenue_18 297 N Avenue_12->Avenue_18
44294.3000 A3032 31 1 423.3000 Avenue_11 Avenue_15 292 N Avenue_11->Avenue_15
44299.2000 A3039 31 2 322.2000 Avenue_11 Street_9 294 N Avenue_11->Street_7->Street_9
44329.0000 A2973 31 3 1303.0000 Station1_0 Avenue_12 278 N Station1_0->Street_2->Street_10->Avenue_12
44329.1000 A3026 31 1 534.1000 Avenue_12 Street_10 291 N Avenue_12->Street_10
44329.2000 A3003 31 2 852.2000 Avenue_16 Street_10 285 N Avenue_16->Avenue_12->Street_10
44363.5000 A3047 31 2 272.5000 Street_6 Avenue_18 295 N Street_6->Avenue_20->Avenue_18
44383.2000 A3018 31 2 694.2000 Avenue_17 Street_2 288 N Avenue_17->Avenue_13->Street_2
44383.3000 A3012 31 2 782.3000 Street_5 Avenue_13 286 N Street_5->Street_2->Avenue_13
44406.2000 A3037 31 1 461.2000 Avenue_13 Street_4 292 N Avenue_13->Street_4
44412.6000 A3033 31 2 526.6000 Avenue_17 Avenue_19 291 N Avenue_17->Avenue_14->Avenue_19
44413.8000 A3065 31 1 49.8000 Street_8 Street_7 299 N Street_8->Street_7
44417.6000 A3046 31 2 340.6000 Avenue_13 Street_6 294 N Avenue_13->Street_4->Street_6
44417.7000 A3013 31 2 803.7000 Avenue_13 Street_6 286 N Avenue_13->Street_4->Street_6
44424.6000 A3066 31 2 46.6000 Street_9 Street_8 299 N Street_9->Street_1->Street_8
44445.8000 A3052 31 1 274.8000 Street_8 Street_9 295 N Street_8->Street_9
44458.8000 A3051 31 2 304.8000 Avenue_20 Avenue_13 294 N Avenue_20->Avenue_18->Avenue_13
44480.4000 A3043 31 2 445.4000 Avenue_13 Street_8 292 N Avenue_13->Street_4->Street_8
44481.0000 A3020 31 2 769.0000 Avenue_12 Street_2 287 N Avenue_12->Street_10->Street_2
44486.1000 A3042 31 3 467.1000 Avenue_16 Street_3 292 N Avenue_16->Avenue_13->Street_4->Street_3
44529.6000 A3055 31 3 311.6000 Avenue_17 Street_9 294 N Avenue_17->Avenue_13->Street_4->Street_9
44533.7000 A2980 31 3 1407.7000 Avenue_17 Street_3 276 N Avenue_17->Avenue_12->Street_10->Street_3
44533.8000 A3035 31 4 616.8000 Avenue_18 Street_3 289 N Avenue_18->Avenue_15->Avenue_12->Street_10->Street_3
44534.7000 A3028 31 4 709.7000 Avenue_15 Street_8 288 N Avenue_15->Avenue_12->Street_10->Street_3->Street_8
44534.8000 A2994 31 4 1188.8000 Avenue_15 Street_8 280 N Avenue_15->Avenue_12->Street_10->Street_3->Street_8
44560.2000 A3040 31 1 570.2000 Avenue_14 Avenue_16 290 N Avenue_14->Avenue_16
44563.6000 A3045 31 2 500.6000 Avenue_18 Street_4 291 N Avenue_18->Street_6->Street_4
44579.0000 A2960 31 4 1728.0000 Station1_0 Avenue_17 271 N Station1_0->Street_2->Street_10->Avenue_12->Avenue_17
44579.1000 A3036 31 4 645.1000 Street_6 Avenue_17 289 N Street_6->Street_9->Street_10->Avenue_12->Avenue_17
44606.2000 A3053 31 3 418.2000 Street_8 Avenue_16 293 N Street_8->Street_7->Avenue_18->Avenue_16
44606.3000 A3063 31 3 269.3000 Street_4 Avenue_16 295 N Street_4->Avenue_13->Avenue_18->Avenue_16
44621.3000 A3068 31 2 213.3000 Avenue_19 Street_10 296 N Avenue_19->Street_2->Street_10
44725.0000 A3059 31 2 450.0000 Street_7 Avenue_15 292 N Street_7->Avenue_18->Avenue_15
44725.1000 A3069 31 1 305.1000 Avenue_15 Avenue_18 294 N Avenue_15->Avenue_18
44725.4000 A3080 31 2 152.4000 Avenue_15 Avenue_12 297 N Avenue_15->Avenue_18->Avenue_12
44773.1000 A3074 31 1 276.1000 Avenue_13 Avenue_17 295 N Avenue_13->Avenue_17
44806.0000 A3056 31 3 577.0000 Street_7 Avenue_11 290 N Street_7->Avenue_18->Avenue_19->Avenue_11
44806.1000 A3084 31 3 166.1000 Avenue_15 Avenue_11 297 N Avenue_15->Avenue_12->Avenue_19->Avenue_11
44815.8000 A3067 31 1 424.8000 Avenue_14 Avenue_11 292 N Avenue_14->Avenue_11
44825.5000 A2990 31 2 1542.5000 Avenue_16 Street_5 274 N Avenue_16->Avenue_18->Street_5
44838.7000 A3093 31 1 71.7000 Street_1 Street_6 298 N Street_1->Street_6
44853.6000 A2982 31 3 1690.6000 Station1_0 Avenue_20 271 N Station1_0->Street_2->Avenue_19->Avenue_20
44853.7000 A3071 31 1 406.7000 Avenue_19 Avenue_20 293 N Avenue_19->Avenue_20
44856.5000 A3082 31 2 250.5000 Street_5 Street_2 295 N Street_5->Street_6->Street_2
44868.6000 A3025 31 1 1089.6000 Avenue_11 Avenue_16 281 N Avenue_11->Avenue_16
44916.0000 A3091 31 2 178.0000 Street_4 Street_1 297 N Street_4->Street_8->Street_1
44918.0000 A3077 31 3 388.0000 Street_9 Avenue_13 293 N Street_9->Street_3->Street_10->Avenue_13
44948.8000 A3083 31 1 326.8000 Street_5 Street_9 294 N Street_5->Street_9
44948.9000 A3097 31 1 118.9000 Street_9 Street_5 298 N Street_9->Street_5
44955.6000 A3090 31 2 228.6000 Avenue_18 Street_10 296 N Avenue_18->Street_5->Street_10
44981.2000 A3081 31 1 394.2000 Street_3 Street_2 293 N Street_3->Street_2
44987.7000 A2978 31 2 1885.7000 Street_3 Station1_0 268 N Street_3->Street_1->Station1_0
44987.8000 A3049 31 3 865.8000 Street_10 Station1_0 285 N Street_10->Street_2->Street_1->Station1_0
44987.9000 A3064 31 2 634.9000 Avenue_11 Station1_0 289 N Avenue_11->Street_1->Station1_0
44988.0000 A3017 31 2 1317.0000 Street_3 Station1_0 278 N Street_3->Street_1->Station1_0
44988.1000 A2911 31 2 2874.1000 Avenue_19 Station1_0 252 N Avenue_19->Street_1->Station1_0
45040.1000 A3094 31 2 257.1000 Station1_0 Street_10 295 N Station1_0->Street_1->Street_10
45062.7000 A3101 31 2 178.7000 Avenue_12 Avenue_19 297 N Avenue_12->Avenue_14->Avenue_19
45091.9000 A3108 31 2 90.9000 Street_2 Street_1 298 N Street_2->Street_9->Street_1
45092.0000 A3105 31 2 141.0000 Street_2 Street_1 297 N Street_2->Street_9->Street_1
45107.4000 A3079 31 3 549.4000 Street_4 Avenue_11 290 N Street_4->Street_5->Avenue_18->Avenue_11
45149.0000 A3061 31 3 846.0000 Station1_0 Street_2 285 N Station1_0->Street_1->Street_10->Street_2
45189.3000 A3117 31 1 50.3000 Street_8 Street_7 299 N Street_8->Street_7
45206.5000 A3112 31 1 142.5000 Avenue_14 Avenue_16 297 N Avenue_14->Avenue_16
45206.6000 A3111 31 1 160.6000 Avenue_14 Avenue_16 297 N Avenue_14->Avenue_16
45206.7000 A3073 31 4 727.7000 Street_1 Avenue_16 287 N Street_1->Street_4->Avenue_18->Avenue_14->Avenue_16
45235.8000 A3123 31 1 8.8000 Street_9 Street_10 299 N Street_9->Street_10
45260.3000 A3124 31 2 20.3000 Street_4 Street_6 299 N Street_4->Street_3->Street_6
45260.4000 A3095 31 2 460.4000 Street_4 Street_6 292 N Street_4->Street_3->Street_6
45270.3000 A3103 31 1 354.3000 Street_9 Avenue_13 294 N Street_9->Avenue_13
45286.7000 A3125 31 1 35.7000 Street_8 Street_4 299 N Street_8->Street_4
45296.8000 A3119 31 2 125.8000 Street_3 Street_1 297 N Street_3->Street_10->Street_1
45297.3000 A3086 31 1 629.3000 Avenue_17 Avenue_15 289 N Avenue_17->Avenue_15
45385.6000 A2970 31 1 2398.6000 Avenue_19 Avenue_13 260 N Avenue_19->Avenue_13
45385.7000 A3075 31 2 878.7000 Avenue_12 Avenue_13 285 N Avenue_12->Avenue_19->Avenue_13
45419.9000 A3130 31 2 96.9000 Avenue_19 Avenue_15 298 N Avenue_19->Avenue_13->Avenue_15
45442.1000 A3106 31 4 473.1000 Avenue_16 Street_10 292 N Avenue_16->Avenue_15->Avenue_13->Street_1->Street_10
45445.1000 A3120 31 1 256.1000 Street_6 Avenue_19 295 N Street_6->Avenue_19
45452.8000 A3054 31 2 1249.8000 Station1_0 Avenue_18 279 N Station1_0->Street_1->Avenue_18
45452.9000 A3110 31 2 423.9000 Street_9 Avenue_18 292 N Street_9->Street_1->Avenue_18
45453.0000 A3127 31 1 174.0000 Avenue_18 Street_1 297 N Avenue_18->Street_1
45455.5000 A3129 31 3 148.5000 Avenue_15 Street_6 297 N Avenue_15->Avenue_13->Street_1->Street_6
45462.1000 A3121 31 2 262.1000 Street_9 Avenue_11 295 N Street_9->Street_7->Avenue_11
45462.2000 A3102 31 2 559.2000 Street_9 Avenue_11 290 N Street_9->Street_7->Avenue_11
45477.3000 A3107 31 2 494.3000 Avenue_11 Street_8 291 N Avenue_11->Street_10->Street_8
45479.7000 A3092 31 4 723.7000 Avenue_12 Street_5 287 N Avenue_12->Avenue_11->Avenue_18->Street_1->Street_5
45479.8000 A3088 31 3 777.8000 Avenue_16 Street_5 287 N Avenue_16->Avenue_18->Street_1->Street_5
45490.7000 A3078 31 2 945.7000 Avenue_20 Street_6 284 N Avenue_20->Avenue_11->Street_6
45545.3000 A3115 31 3 440.3000 Avenue_16 Street_9 292 N Avenue_16->Avenue_15->Street_6->Street_9
45545.4000 A3058 31 3 1288.4000 Avenue_14 Street_9 278 N Avenue_14->Avenue_15->Street_6->Street_9
45660.9000 A3141 31 2 154.9000 Avenue_20 Avenue_16 297 N Avenue_20->Avenue_14->Avenue_16
45687.5000 A3099 31 4 836.5000 Street_7 Avenue_14 286 N Street_7->Street_9->Street_1->Avenue_18->Avenue_14
45688.3000 A3118 31 2 534.3000 Avenue_13 Avenue_20 291 N Avenue_13->Avenue_18->Avenue_20
45766.2000 A3145 31 3 200.2000 Street_7 Street_8 296 N Street_7->Street_6->Street_3->Street_8
45788.2000 A3137 31 3 350.2000 Station1_0 Avenue_17 294 N Station1_0->Street_1->Avenue_11->Avenue_17
45788.3000 A3109 31 3 776.3000 Street_3 Avenue_17 287 N Street_3->Street_10->Avenue_11->Avenue_17
45793.5000 A3096 31 3 982.5000 Street_7 Avenue_12 283 N Street_7->Avenue_13->Avenue_18->Avenue_12
45827.1000 A3162 31 1 0.1000 Avenue_19 Avenue_17 299 N Avenue_19->Avenue_17
45851.0000 A3134 31 1 463.0000 Avenue_17 Avenue_15 292 N Avenue_17->Avenue_15
45881.5000 A3150 31 1 237.5000 Avenue_20 Avenue_12 296 N Avenue_20->Avenue_12
45928.6000 A3136 31 2 504.6000 Avenue_18 Avenue_16 291 N Avenue_18->Avenue_11->Avenue_16
45990.3000 A3148 31 2 374.3000 Street_1 Avenue_20 293 N Street_1->Avenue_11->Avenue_20
46013.9000 A3144 31 2 461.9000 Station1_0 Street_10 292 N Station1_0->Street_1->Street_10
46024.7000 A3089 31 3 1311.7000 Station1_0 Avenue_19 278 N Station1_0->Street_1->Avenue_13->Avenue_19
46024.8000 A3098 31 3 1183.8000 Station1_0 Avenue_19 280 N Station1_0->Street_1->Avenue_13->Avenue_19
46024.9000 A3138 31 2 568.9000 Avenue_15 Avenue_19 290 N Avenue_15->Avenue_13->Avenue_19
46051.0000 A3159 31 2 278.0000 Street_10 Street_5 295 N Street_10->Street_6->Street_5
46129.0000 A3113 31 2 1050.0000 Station1_0 Street_7 282 N Station1_0->Street_1->Street_7
46129.1000 A3175 31 1 102.1000 Street_1 Street_7 298 N Street_1->Street_7
46137.1000 A3158 31 1 378.1000 Avenue_14 Avenue_11 293 N Avenue_14->Avenue_11
46153.0000 A3155 31 2 438.0000 Avenue_16 Avenue_18 292 N Avenue_16->Avenue_11->Avenue_18
46153.1000 A3139 31 3 679.1000 Street_3 Avenue_18 288 N Street_3->Street_1->Avenue_11->Avenue_18
46182.2000 A3140 31 4 695.2000 Street_2 Avenue_19 288 N Street_2->Street_6->Avenue_15->Avenue_11->Avenue_19
46193.4000 A3177 31 1 143.4000 Street_7 Street_8 297 N Street_7->Street_8
46220.7000 A3147 31 4 622.7000 Avenue_14 Street_6 289 N Avenue_14->Avenue_16->Street_8->Street_7->Street_6
46220.8000 A3133 31 5 846.8000 Avenue_17 Street_6 285 N Avenue_17->Avenue_14->Avenue_16->Street_8->Street_7->Street_6
46220.9000 A3184 31 1 72.9000 Street_6 Street_7 298 N Street_6->Street_7
46255.2000 A3185 31 1 94.2000 Avenue_13 Avenue_17 298 N Avenue_13->Avenue_17
46268.1000 A3183 31 1 135.1000 Street_9 Avenue_16 297 N Street_9->Avenue_16
46268.2000 A3152 31 3 597.2000 Street_5 Avenue_16 290 N Street_5->Street_2->Street_9->Avenue_16
46271.9000 A3149 31 3 639.9000 Street_6 Avenue_14 289 N Street_6->Avenue_15->Avenue_11->Avenue_14
46323.3000 A3142 31 3 804.3000 Avenue_14 Street_4 286 N Avenue_14->Avenue_16->Street_9->Street_4
46335.3000 A3157 31 1 591.3000 Avenue_17 Street_5 290 N Avenue_17->Street_5
46335.4000 A3131 31 1 994.4000 Avenue_17 Street_5 283 N Avenue_17->Street_5
46341.8000 A3176 31 2 301.8000 Avenue_15 Avenue_16 294 N Avenue_15->Avenue_19->Avenue_16
46348.4000 A3186 31 2 174.4000 Avenue_19 Avenue_20 297 N Avenue_19->Avenue_18->Avenue_20
46383.8000 A3153 31 3 694.8000 Avenue_19 Street_3 288 N Avenue_19->Avenue_16->Street_9->Street_3
46407.1000 A3201 31 1 0.1000 Avenue_13 Avenue_17 299 N Avenue_13->Avenue_17
46408.9000 A3199 31 1 37.9000 Avenue_17 Avenue_16 299 N Avenue_17->Avenue_16
46436.7000 A3196 31 2 104.7000 Avenue_17 Street_8 298 N Avenue_17->Avenue_16->Street_8
46464.6000 A3195 31 1 149.6000 Street_6 Street_2 297 N Street_6->Street_2
46467.0000 A3204 31 1 21.0000 Street_4 Street_6 299 N Street_4->Street_6
46494.1000 A3190 31 1 259.1000 Street_1 Street_9 295 N Street_1->Street_9
46499.8000 A3202 31 1 81.8000 Street_10 Street_9 298 N Street_10->Street_9
46552.8000 A3114 31 2 1458.8000 Avenue_17 Street_3 275 N Avenue_17->Street_8->Street_3
46552.9000 A3198 31 2 199.9000 Avenue_16 Street_3 296 N Avenue_16->Street_8->Street_3
46553.0000 A3172 31 1 568.0000 Street_3 Street_8 290 N Street_3->Street_8
46557.5000 A3164 31 4 698.5000 Avenue_20 Street_3 288 N Avenue_20->Avenue_18->Avenue_13->Street_5->Street_3
46593.3000 A3194 31 1 295.3000 Street_2 Street_5 295 N Street_2->Street_5
46596.1000 A3215 31 1 0.1000 Street_5 Street_2 299 N Street_5->Street_2
46611.6000 A3179 31 1 537.6000 Avenue_17 Street_6 291 N Avenue_17->Street_6
46611.7000 A3170 31 1 658.7000 Avenue_17 Street_6 289 N Avenue_17->Street_6
46623.3000 A3193 31 3 341.3000 Avenue_19 Street_9 294 N Avenue_19->Avenue_16->Street_8->Street_9
46623.4000 A3165 31 4 748.4000 Avenue_18 Street_9 287 N Avenue_18->Avenue_13->Avenue_16->Street_8->Street_9
46623.6000 A3171 31 3 657.6000 Avenue_13 Street_6 289 N Avenue_13->Street_5->Street_3->Street_6
46623.7000 A3187 31 4 433.7000 Avenue_19 Street_6 292 N Avenue_19->Avenue_16->Street_8->Street_3->Street_6
46623.8000 A3191 31 2 378.8000 Street_5 Street_6 293 N Street_5->Street_3->Street_6
46641.9000 A3167 31 5 736.9000 Street_6 Avenue_12 287 N Street_6->Street_9->Avenue_16->Avenue_15->Avenue_18->Avenue_12
46642.0000 A3169 31 5 705.0000 Street_5 Avenue_12 288 N Street_5->Street_8->Avenue_16->Avenue_15->Avenue_18->Avenue_12
46642.1000 A3192 31 4 378.1000 Street_8 Avenue_12 293 N Street_8->Avenue_16->Avenue_15->Avenue_18->Avenue_12
46661.2000 A3161 31 4 851.2000 Avenue_15 Street_10 285 N Avenue_15->Avenue_17->Street_5->Street_2->Street_10
46683.0000 A3178 31 2 620.0000 Avenue_17 Street_7 289 N Avenue_17->Street_5->Street_7
46683.1000 A3182 31 2 563.1000 Avenue_17 Street_7 290 N Avenue_17->Street_5->Street_7
46691.3000 A3180 31 3 601.3000 Street_6 Avenue_14 289 N Street_6->Street_3->Street_8->Avenue_14
46737.2000 A3200 31 3 349.2000 Avenue_20 Street_4 294 N Avenue_20->Avenue_14->Street_8->Street_4
46738.4000 A3166 31 4 846.4000 Street_2 Avenue_11 285 N Street_2->Street_8->Avenue_16->Avenue_19->Avenue_11
46738.5000 A3197 31 2 396.5000 Avenue_20 Avenue_11 293 N Avenue_20->Avenue_19->Avenue_11
46738.6000 A3217 31 1 120.6000 Avenue_11 Avenue_19 297 N Avenue_11->Avenue_19
46794.8000 A3189 31 2 573.8000 Avenue_18 Street_6 290 N Avenue_18->Avenue_14->Street_6
46797.1000 A3218 31 1 166.1000 Street_3 Street_5 297 N Street_3->Street_5
46826.2000 A3174 31 5 816.2000 Street_7 Avenue_20 286 N Street_7->Street_9->Avenue_16->Avenue_18->Avenue_12->Avenue_20
46959.4000 A3219 31 3 317.4000 Avenue_17 Avenue_14 294 N Avenue_17->Avenue_19->Avenue_18->Avenue_14
46960.2000 A3173 31 3 960.2000 Avenue_12 Street_1 283 N Avenue_12->Avenue_18->Street_3->Street_1
46960.3000 A3228 31 3 181.3000 Avenue_17 Street_1 296 N Avenue_17->Avenue_18->Street_3->Street_1
46987.2000 A3241 31 2 16.2000 Avenue_15 Avenue_11 299 N Avenue_15->Avenue_17->Avenue_11
47006.3000 A3212 31 1 454.3000 Street_5 Avenue_18 292 N Street_5->Avenue_18
47006.4000 A3220 31 2 352.4000 Street_7 Avenue_18 294 N Street_7->Street_5->Avenue_18
47049.1000 A3231 31 2 227.1000 Street_7 Street_4 296 N Street_7->Street_10->Street_4
47049.2000 A3236 31 1 159.2000 Street_4 Street_10 297 N Street_4->Street_10
47060.7000 A3214 31 1 476.7000 Avenue_20 Street_3 292 N Avenue_20->Street_3
47086.5000 A3235 31 1 208.5000 Street_4 Street_7 296 N Street_4->Street_7
47104.3000 A3126 31 2 1839.3000 Avenue_20 Street_9 269 N Avenue_20->Street_3->Street_9
47114.6000 A3243 31 1 116.6000 Avenue_17 Avenue_12 298 N Avenue_17->Avenue_12
47114.7000 A3222 31 1 432.7000 Avenue_17 Avenue_12 292 N Avenue_17->Avenue_12
47121.6000 A3188 31 4 915.6000 Avenue_16 Station1_0 284 N Avenue_16->Street_9->Street_4->Street_1->Station1_0
47121.7000 A2961 31 3 4254.7000 Avenue_17 Station1_0 229 N Avenue_17->Street_5->Street_1->Station1_0
47121.8000 A3132 31 3 1764.8000 Street_2 Station1_0 270 N Street_2->Street_9->Street_1->Station1_0
47121.9000 A3154 31 1 1417.9000 Station1_0 Street_1 276 N Station1_0->Street_1
47151.4000 A3168 31 2 1230.4000 Street_3 Avenue_17 279 N Street_3->Avenue_18->Avenue_17
47223.3000 A3207 31 2 739.3000 Avenue_16 Street_10 287 N Avenue_16->Avenue_15->Street_10
47223.4000 A3205 31 1 763.4000 Avenue_15 Street_10 287 N Avenue_15->Street_10
47223.5000 A3208 31 1 727.5000 Street_10 Avenue_15 287 N Street_10->Avenue_15
47243.3000 A3258 31 2 27.3000 Street_4 Avenue_16 299 N Street_4->Street_3->Avenue_16
47295.4000 A3223 31 3 594.4000 Avenue_20 Street_1 290 N Avenue_20->Street_3->Street_8->Street_1
47295.5000 A3256 31 1 110.5000 Street_1 Street_8 298 N Street_1->Street_8
47336.8000 A3245 31 2 313.8000 Street_5 Street_8 294 N Street_5->Street_4->Street_8
47351.0000 A3239 31 3 411.0000 Street_8 Street_10 293 N Street_8->Street_3->Street_4->Street_10
47351.4000 A3211 31 2 817.4000 Avenue_16 Street_6 286 N Avenue_16->Street_3->Street_6
47351.5000 A3242 31 2 365.5000 Avenue_16 Street_6 293 N Avenue_16->Street_3->Street_6
47352.5000 A3156 31 4 1618.5000 Station1_0 Avenue_16 273 N Station1_0->Street_1->Street_8->Street_4->Avenue_16
47361.3000 A3210 31 2 840.3000 Street_8 Avenue_13 285 N Street_8->Street_9->Avenue_13
47361.4000 A3230 31 2 549.4000 Street_8 Avenue_13 290 N Street_8->Street_9->Avenue_13
47384.5000 A3221 31 2 720.5000 Avenue_13 Street_1 287 N Avenue_13->Street_9->Street_1
47395.9000 A3233 31 2 545.9000 Street_5 Avenue_12 290 N Street_5->Avenue_18->Avenue_12
47406.2000 A3143 31 4 1869.2000 Avenue_12 Street_9 268 N Avenue_12->Avenue_15->Street_10->Street_6->Street_9
47409.8000 A3234 31 2 547.8000 Avenue_16 Street_2 290 N Avenue_16->Street_4->Street_2
47420.6000 A3227 31 2 653.6000 Street_10 Avenue_11 289 N Street_10->Avenue_16->Avenue_11
47420.7000 A3253 31 3 274.7000 Street_4 Avenue_11 295 N Street_4->Street_3->Avenue_16->Avenue_11
47437.3000 A3225 31 2 707.3000 Avenue_17 Avenue_13 288 N Avenue_17->Avenue_19->Avenue_13
47438.4000 A3265 31 1 122.4000 Street_5 Street_10 297 N Street_5->Street_10
47453.0000 A3216 31 3 845.0000 Street_2 Avenue_11 285 N Street_2->Street_8->Street_7->Avenue_11
47453.1000 A3206 31 1 982.1000 Avenue_11 Street_7 283 N Avenue_11->Street_7
47457.8000 A3213 31 3 890.8000 Station1_0 Avenue_11 285 N Station1_0->Street_1->Avenue_15->Avenue_11
47461.0000 A3237 31 3 554.0000 Avenue_13 Street_7 290 N Avenue_13->Street_9->Street_1->Street_7
47485.2000 A3238 31 3 559.2000 Avenue_15 Street_2 290 N Avenue_15->Street_10->Street_6->Street_2
47492.5000 A3268 31 1 125.5000 Street_9 Street_5 297 N Street_9->Street_5
47495.6000 A3232 31 4 658.6000 Avenue_17 Street_8 289 N Avenue_17->Avenue_15->Street_10->Street_4->Street_8
47496.0000 A3263 31 2 212.0000 Street_2 Street_9 296 N Street_2->Street_5->Street_9
47501.3000 A3257 31 4 304.3000 Avenue_17 Street_6 294 N Avenue_17->Avenue_11->Street_7->Street_4->Street_6
47509.3000 A3272 31 2 77.3000 Street_7 Avenue_14 298 N Street_7->Avenue_20->Avenue_14
47544.6000 A3267 31 2 194.6000 Avenue_18 Avenue_20 296 N Avenue_18->Avenue_12->Avenue_20
47544.7000 A3250 31 2 445.7000 Avenue_18 Avenue_20 292 N Avenue_18->Avenue_12->Avenue_20
47544.8000 A3163 31 3 1698.8000 Street_10 Avenue_12 271 N Street_10->Avenue_15->Avenue_20->Avenue_12
47550.1000 A3273 31 2 104.1000 Avenue_15 Avenue_14 298 N Avenue_15->Avenue_16->Avenue_14
47550.9000 A3226 31 2 802.9000 Street_9 Avenue_18 286 N Street_9->Avenue_13->Avenue_18
47551.0000 A3262 31 1 278.0000 Avenue_13 Avenue_18 295 N Avenue_13->Avenue_18
47560.9000 A3229 31 3 763.9000 Street_2 Avenue_13 287 N Street_2->Street_10->Avenue_15->Avenue_13
47591.8000 A3283 31 1 8.8000 Street_10 Street_5 299 N Street_10->Street_5
47613.0000 A3248 31 3 542.0000 Street_6 Avenue_18 290 N Street_6->Street_7->Avenue_15->Avenue_18
47678.8000 A3181 31 1 1570.8000 Street_7 Avenue_19 273 N Street_7->Avenue_19
47680.7000 A3275 31 3 209.7000 Street_3 Street_1 296 N Street_3->Street_10->Street_6->Street_1
47680.8000 A3278 31 2 166.8000 Street_8 Avenue_19 297 N Street_8->Avenue_14->Avenue_19
47680.8000 A3274 31 1 220.8000 Street_1 Street_6 296 N Street_1->Street_6
47680.9000 A3254 31 1 523.9000 Avenue_19 Avenue_14 291 N Avenue_19->Avenue_14
47738.1000 A3271 31 1 319.1000 Street_7 Street_5 294 N Street_7->Street_5
47780.2000 A3251 31 5 667.2000 Station1_0 Avenue_20 288 N Station1_0->Street_1->Street_9->Avenue_13->Avenue_18->Avenue_20
47811.4000 A3291 31 2 110.4000 Street_5 Street_4 298 N Street_5->Street_3->Street_4
47811.5000 A3287 31 1 164.5000 Avenue_20 Avenue_15 297 N Avenue_20->Avenue_15
47820.9000 A3294 31 2 76.9000 Street_8 Street_5 298 N Street_8->Street_1->Street_5
47838.8000 A3279 31 1 308.8000 Avenue_13 Street_2 294 N Avenue_13->Street_2
47872.7000 A3299 31 1 72.7000 Avenue_12 Avenue_11 298 N Avenue_12->Avenue_11
47872.8000 A3286 31 1 242.8000 Avenue_12 Avenue_11 295 N Avenue_12->Avenue_11
47872.9000 A3276 31 2 385.9000 Street_8 Avenue_12 293 N Street_8->Avenue_11->Avenue_12
47873.0000 A3297 31 1 94.0000 Avenue_11 Avenue_12 298 N Avenue_11->Avenue_12
47901.4000 A3277 31 3 399.4000 Street_4 Avenue_11 293 N Street_4->Street_10->Avenue_19->Avenue_11
47904.9000 A3288 31 1 244.9000 Street_10 Street_7 295 N Street_10->Street_7
47911.9000 A3252 31 4 779.9000 Avenue_12 Street_1 287 N Avenue_12->Avenue_17->Avenue_13->Street_2->Street_1
47921.0000 A3224 31 3 1202.0000 Avenue_16 Station1_0 279 N Avenue_16->Street_10->Street_9->Station1_0
47921.1000 A3070 31 3 3491.1000 Avenue_20 Station1_0 241 N Avenue_20->Street_3->Street_9->Station1_0
47955.7000 A3281 31 1 401.7000 Street_8 Street_2 293 N Street_8->Street_2
47977.9000 A3282 31 1 408.9000 Street_10 Street_2 293 N Street_10->Street_2
47984.0000 A3270 31 3 581.0000 Street_9 Avenue_12 290 N Street_9->Street_10->Avenue_19->Avenue_12
48035.0000 A3303 31 2 179.0000 Street_6 Station1_0 297 N Street_6->Street_2->Station1_0
48072.7000 A3261 31 4 814.7000 Street_2 Avenue_18 286 N Street_2->Avenue_13->Avenue_12->Avenue_20->Avenue_18
